team_name,team_api_id,mean_player_rating,points_per_game
Aberdeen,8485,68.12188330675171,1.3947368421052622
Celtic,9925,74.99934875066454,2.1578947368421058
Dundee United,9938,66.19413875598086,1.3947368421052622
Falkirk,8596,65.05298091458806,1.0
Hamilton Academical FC,8429,64.88818400167084,1.0789473684210529
Heart of Midlothian,9860,69.2506253378544,1.5526315789473693
Hibernian,10251,67.76895962224908,1.2368421052631577
Inverness Caledonian Thistle,8066,63.232959042342685,0.9736842105263153
Kilmarnock,8597,63.75086152882203,1.157894736842105
Motherwell,9927,66.88432349813931,1.2631578947368423
Rangers,8548,74.40574162679427,2.2631578947368407
St. Mirren,9800,63.40018709969371,0.9736842105263153
