team_name,team_api_id,mean_player_rating,points_per_game
Athletic Club de Bilbao,8315,77.60268664084455,1.2894736842105268
Atlético Madrid,9906,81.12014389119655,1.4736842105263153
CA Osasuna,8371,72.11981672633586,1.421052631578947
FC Barcelona,8634,83.19521626034783,2.3947368421052615
Getafe CF,8305,73.64865036923861,1.2368421052631577
Granada CF,7878,72.66135597811797,1.1052631578947374
Levante UD,8581,73.13246417796039,1.4473684210526307
Málaga CF,9864,77.84627002816245,1.5263157894736847
RCD Espanyol,8558,73.96200078770089,1.2105263157894732
RCD Mallorca,8661,71.33657439052176,1.3684210526315803
Racing Santander,8696,70.95824540292243,0.7105263157894735
Rayo Vallecano,8370,74.16951940903954,1.1315789473684204
Real Betis Balompié,8603,73.17852206273257,1.2368421052631577
Real Madrid CF,8633,83.89407230196707,2.6315789473684235
Real Sociedad,8560,76.64205969469127,1.2368421052631577
Real Sporting de Gijón,9869,71.02792376311956,0.9736842105263153
Real Zaragoza,8394,71.78901075455786,1.1315789473684204
Sevilla FC,8302,77.88624401913874,1.3157894736842117
Valencia CF,10267,78.3153213049692,1.605263157894738
Villarreal CF,10205,76.15031603165573,1.0789473684210529
