team_name,team_api_id,mean_player_rating,points_per_game
AJ Auxerre,8583,72.73684210526316,1.86842105263158
AS Monaco,9829,74.03110047846889,1.4473684210526307
AS Nancy-Lorraine,8481,69.00192000981474,1.2631578947368423
AS Saint-Étienne,9853,72.15664540138225,1.0526315789473693
FC Lorient,8689,72.24660480402105,1.5263157894736847
FC Sochaux-Montbéliard,9874,69.13995215311006,1.0789473684210529
Girondins de Bordeaux,9827,78.45736310473153,1.6842105263157883
Grenoble Foot 38,9855,68.96048340548339,0.6052631578947366
LOSC Lille,8639,75.95933014354064,1.8421052631578951
Le Mans FC,8682,68.08092105263158,0.8421052631578941
Montpellier Hérault SC,10249,72.10334928229662,1.8157894736842117
OGC Nice,9831,71.64553429027114,1.157894736842105
Olympique Lyonnais,9748,79.48451271719969,1.8947368421052617
Olympique de Marseille,8592,78.3023707469431,2.0526315789473695
Paris Saint-Germain,9847,74.65574162679427,1.2368421052631577
RC Lens,8588,69.7854066985646,1.2631578947368423
Stade Rennais FC,9851,74.9523923444976,1.3947368421052622
Toulouse FC,9941,73.97440191387558,1.2368421052631577
US Boulogne Cote D'Opale,4170,65.36052679046101,0.8157894736842097
Valenciennes FC,9873,71.09976076555023,1.3684210526315803
