team_name,team_api_id,mean_player_rating,points_per_game
AC Bellinzona,6493,60.67304200919731,0.8888888888888891
BSC Young Boys,10192,68.82702020202021,1.5833333333333341
FC Basel,9931,70.64992658413712,2.0277777777777772
FC Luzern,10199,65.0901936026936,1.3333333333333337
FC Sion,10179,66.73107263107262,1.5
FC St. Gallen,10190,62.33282227032228,0.8611111111111108
FC Thun,10191,63.75984848484849,1.361111111111112
FC Zürich,10243,66.1421176046176,2.0
Grasshopper Club Zürich,9956,63.069746058075324,1.1388888888888884
Neuchâtel Xamax,7955,60.56565340352376,0.8888888888888891
