team_name,team_api_id,mean_player_rating,points_per_game
Académica de Coimbra,10215,66.73712047261705,0.7352941176470583
Boavista FC,8613,66.54961278065616,0.9705882352941169
CD Nacional,10214,66.49410000230426,1.1176470588235292
CF Os Belenenses,9807,68.04651405973789,1.2058823529411762
CS Marítimo,10212,65.75353482003798,1.0294117647058831
Estoril Praia,7842,67.98058429285862,1.3823529411764708
FC Arouca,158085,67.70935978450885,1.5882352941176467
FC Paços de Ferreira,6403,66.73395297579859,1.4411764705882342
FC Porto,9773,74.36468322893877,2.1470588235294117
Moreirense FC,8348,68.20792262516905,1.058823529411765
Rio Ave FC,7841,68.50661559682692,1.4705882352941166
SC Braga,10264,70.03142619865851,1.7058823529411755
SL Benfica,9772,74.95751065833068,2.588235294117648
Sporting CP,9768,74.71866622734552,2.5294117647058836
Tondela,188163,65.47645767662982,0.8823529411764709
Uniao da Madeira,6367,67.1125816345438,0.8529411764705878
Vitória Guimarães,7844,68.38934218536338,1.1764705882352944
Vitória Setúbal,10238,66.83272180123015,0.8823529411764709
