team_name,team_api_id,mean_player_rating,points_per_game
Athletic Club de Bilbao,8315,73.45967570441253,1.157894736842105
Atlético Madrid,9906,79.88995215311004,1.763157894736842
CA Osasuna,8371,72.80357522594365,1.1315789473684204
CD Numancia,8388,70.19741161616159,0.9210526315789476
FC Barcelona,8634,83.44475393028024,2.289473684210525
Getafe CF,8305,75.59804625199362,1.1052631578947374
Málaga CF,9864,72.77488038277512,1.4473684210526307
RC Deportivo de La Coruña,9783,75.66336295283664,1.5263157894736847
RC Recreativo,8479,72.26804891015416,0.868421052631579
RCD Espanyol,8558,74.96812200956936,1.2368421052631577
RCD Mallorca,8661,74.76076555023924,1.3421052631578954
Racing Santander,8696,74.26948431685274,1.2105263157894732
Real Betis Balompié,8603,73.13456937799043,1.1052631578947374
Real Madrid CF,8633,82.26325425305691,2.0526315789473695
Real Sporting de Gijón,9869,70.23151629072682,1.1315789473684204
Real Valladolid,10281,73.76133705475809,1.1315789473684204
Sevilla FC,8302,78.07876334192123,1.8421052631578951
UD Almería,9865,74.25741626794257,1.2105263157894732
Valencia CF,10267,79.7204811270601,1.6315789473684195
Villarreal CF,10205,78.63010366826155,1.710526315789473
