team_name,team_api_id,mean_player_rating,points_per_game
Atalanta,8524,72.48086124401914,0.9210526315789476
Bari,9976,73.33851674641149,1.3157894736842117
Bologna,9857,70.8749102870813,1.1052631578947374
Cagliari,8529,74.07308612440193,1.157894736842105
Catania,8530,73.35526315789474,1.1842105263157883
Chievo Verona,8533,72.9153110047847,1.157894736842105
Fiorentina,8535,77.58373205741627,1.2368421052631577
Genoa,10233,75.94988038277512,1.3421052631578954
Inter,8636,83.35167464114834,2.1578947368421058
Juventus,9885,79.27563795853268,1.4473684210526307
Lazio,8543,75.76935140882509,1.2105263157894732
Livorno,8537,70.15423312068049,0.7631578947368424
Milan,8564,79.9061004784689,1.8421052631578951
Napoli,9875,77.09449760765553,1.5526315789473693
Palermo,8540,76.9633971291866,1.710526315789473
Parma,10167,74.07659489633176,1.3684210526315803
Roma,8686,79.45933014354064,2.1052631578947385
Sampdoria,9882,76.82894736842101,1.763157894736842
Siena,8551,70.61602870813397,0.8157894736842097
Udinese,8600,76.32057416267942,1.157894736842105
