team_api_id,mean_player_rating,points_per_game
1601,59.381462585034015,0.9285714285714287
1957,59.17321428571429,1.0833333333333335
2182,64.84363553113555,1.7692307692307698
2183,55.20195707070709,1.5
2186,60.81175213675213,1.2307692307692304
8020,60.250003609130175,1.3999999999999997
8025,59.74544086865516,1.1538461538461535
8028,52.820512820512825,1.3846153846153846
8030,61.304487179487175,1.0769230769230769
8031,57.791666666666664,1.0833333333333335
8242,59.06494601889338,1.1538461538461535
8244,60.70483749055177,1.3571428571428574
8322,59.04583333333333,0.5833333333333333
8569,61.70029507529507,1.7692307692307698
8673,65.51597222222222,2.0
10265,65.23642989972426,2.5
