team_name,team_api_id,mean_player_rating,points_per_game
ADO Den Haag,10217,65.55890522875815,0.8823529411764709
AZ,10229,73.44518716577542,1.8235294117647047
Ajax,8593,75.34491978609626,2.5
FC Groningen,8674,69.90574866310163,1.4411764705882342
FC Twente,8611,74.90016339869283,2.5294117647058836
FC Utrecht,9908,70.70828877005347,1.558823529411766
Feyenoord,10235,71.57195484254306,1.8529411764705874
Heracles Almelo,9791,68.38734402852047,1.6470588235294126
N.E.C.,8464,67.74101678550207,0.9705882352941169
NAC Breda,9761,70.2627450980392,1.3529411764705876
PSV,8640,75.42513368983957,2.2941176470588247
RKC Waalwijk,10219,65.3435593681917,0.44117647058823545
Roda JC Kerkrade,9803,67.39893048128343,1.3823529411764708
SC Heerenveen,10228,69.31195038621509,1.0882352941176472
Sparta Rotterdam,8614,65.80750050020008,0.7647058823529417
VVV-Venlo,9839,66.28439542483659,1.0294117647058831
Vitesse,8277,67.85374331550803,0.9411764705882353
Willem II,8525,65.85100373482726,0.6764705882352938
