team_api_id,mean_player_rating,points_per_game
2033,70.12064846185702,1.2999999999999998
4064,65.53838383838384,0.8000000000000004
6403,69.55311182803283,1.033333333333334
7841,68.42319075284986,0.9333333333333335
7844,69.61627173752173,1.5
9764,67.24439683632865,1.133333333333333
9768,74.71628427128427,1.9666666666666672
9771,67.17944453918696,0.633333333333333
9772,77.68050505050505,2.2999999999999985
9773,78.20918962350783,2.5
10211,68.17657871184073,0.966666666666666
10212,69.66740018841692,1.6666666666666663
10214,69.53785612535611,1.4666666666666666
10215,69.71575829725832,0.966666666666666
10238,67.94561980948346,1.0
10264,73.7547843746065,2.066666666666668
