team_name,team_api_id,mean_player_rating,points_per_game
Beerschot AC,9993,67.00622294372295,1.1818181818181819
Club Brugge KV,8342,68.81033057851239,1.6363636363636365
FCV Dender EH,7947,62.79045340624288,1.5454545454545452
KAA Gent,9991,69.19737373737374,2.3000000000000003
KRC Genk,9987,65.91372819100091,0.909090909090909
KSV Cercle Brugge,9984,65.61818181818182,1.0909090909090906
KSV Roeselare,9999,62.241666666666674,1.1818181818181819
KV Kortrijk,8571,63.3223692973693,0.7272727272727274
KV Mechelen,8203,63.558941689623516,1.7272727272727268
KVC Westerlo,10001,64.40673076923076,1.5999999999999999
RAEC Mons,9998,62.92504132231406,0.18181818181818185
RSC Anderlecht,8635,71.23140495867769,2.181818181818181
Royal Excel Mouscron,9996,63.59166666666667,1.1818181818181819
SV Zulte-Waregem,10000,63.4202479338843,1.6363636363636365
Sporting Charleroi,9986,64.96103896103895,1.818181818181818
Sporting Lokeren,9994,66.09740259740259,1.5454545454545452
Standard de Liège,9985,71.39586776859504,2.545454545454546
Tubize,4049,63.72727272727273,0.8181818181818182
