team_name,team_api_id,mean_player_rating,points_per_game
Aberdeen,8485,64.68072712786672,1.7894736842105268
Celtic,9925,70.61137739359464,2.6052631578947385
Dundee United,9938,64.3066200903118,1.5263157894736847
Heart of Midlothian,9860,60.4833594759146,1.0
Hibernian,10251,61.838487520671535,0.9210526315789476
Inverness Caledonian Thistle,8066,62.22872344159314,1.5
Kilmarnock,8597,61.71937935156535,1.0263157894736847
Motherwell,9927,63.54763579972832,1.8421052631578951
Partick Thistle F.C.,8426,61.13458661708404,1.0
Ross County FC,8649,61.09932692065573,1.0526315789473693
St. Johnstone FC,8467,63.32206509999462,1.3947368421052622
St. Mirren,9800,61.59582843478172,1.0263157894736847
