team_name,team_api_id,mean_player_rating,points_per_game
ADO Den Haag,10217,64.53470418470418,1.0909090909090906
AZ,10229,72.96280991735536,1.818181818181818
Ajax,8593,73.8006993006993,2.0
De Graafschap,8526,65.45662083497312,1.1818181818181819
FC Groningen,8674,71.59078733766233,1.833333333333333
FC Twente,8611,72.67222222222223,1.7272727272727268
FC Utrecht,9908,67.9733028335301,0.6363636363636365
FC Volendam,6601,65.20183840282525,1.272727272727273
Feyenoord,10235,69.50528083028082,1.3846153846153846
Heracles Almelo,9791,65.29570707070707,1.0909090909090906
N.E.C.,8464,68.78314967860423,0.909090909090909
NAC Breda,9761,69.82070707070707,1.0909090909090906
PSV,8640,74.67355371900827,1.818181818181818
Roda JC Kerkrade,9803,67.37217630853996,1.1818181818181819
SC Heerenveen,10228,70.58590449954087,1.6363636363636365
Sparta Rotterdam,8614,65.01051587301586,1.0999999999999999
Vitesse,8277,66.80413223140496,1.272727272727273
Willem II,8525,65.30316558441558,1.3636363636363635
