team_name,team_api_id,mean_player_rating,points_per_game
Athletic Club de Bilbao,8315,74.49059623671569,1.4473684210526307
Atlético Madrid,9906,78.28610826021725,2.0526315789473695
Córdoba CF,7869,67.81660923095306,0.5263157894736846
Elche CF,10268,70.32522039429641,1.0789473684210529
FC Barcelona,8634,81.80487294815974,2.4736842105263155
Getafe CF,8305,71.79332788666127,0.9736842105263153
Granada CF,7878,70.34840458322535,0.9210526315789476
Levante UD,8581,71.60867339904141,0.9736842105263153
Málaga CF,9864,72.03762506588633,1.3157894736842117
RC Celta de Vigo,9910,71.36176303079233,1.3421052631578954
RC Deportivo de La Coruña,9783,71.40683849298328,0.9210526315789476
RCD Espanyol,8558,71.17006837811425,1.2894736842105268
Rayo Vallecano,8370,72.31955174910905,1.2894736842105268
Real Madrid CF,8633,82.08904663159636,2.4210526315789465
Real Sociedad,8560,73.26916526073258,1.2105263157894732
SD Eibar,8372,69.02308059315162,0.9210526315789476
Sevilla FC,8302,74.30950646170925,2.0
UD Almería,9865,68.12697740265439,0.8421052631578941
Valencia CF,10267,75.30219704803447,2.0263157894736845
Villarreal CF,10205,73.1495227909844,1.5789473684210533
