team_name,team_api_id,mean_player_rating,points_per_game
Club Brugge KV,8342,69.62036095129251,2.1333333333333333
KAA Gent,9991,67.93044131317849,2.0
KRC Genk,9987,68.23133010533081,1.6000000000000008
KV Kortrijk,8571,65.52381917724384,1.2999999999999998
KV Mechelen,8203,66.23174945820669,1.233333333333334
KV Oostende,8573,67.56867315073451,1.633333333333333
KVC Westerlo,10001,65.13786788177164,1.0
Oud-Heverlee Leuven,1773,65.20589081245603,0.966666666666666
RSC Anderlecht,8635,71.5668273804729,1.8333333333333341
Royal Excel Mouscron,274581,64.12589385020156,1.0
SV Zulte-Waregem,10000,65.38083066892634,1.4333333333333327
Sint-Truidense VV,9997,64.93256802064734,1.0
Sporting Charleroi,9986,65.41162753181247,1.2999999999999998
Sporting Lokeren,9994,66.2626600881788,1.133333333333333
Standard de Liège,9985,67.72137300806591,1.366666666666667
Waasland-Beveren,8475,63.33546015728719,1.1000000000000005
