team_name,team_api_id,mean_player_rating,points_per_game
AC Bellinzona,6493,58.929814814814804,1.4666666666666661
BSC Young Boys,10192,66.88168350168351,2.1333333333333333
FC Aarau,9930,58.870287698412696,1.125
FC Basel,9931,67.0969696969697,2.0
FC Luzern,10199,61.24213456412868,1.4666666666666661
FC Sion,10179,61.296296296296305,1.0666666666666667
FC Vaduz,9824,63.24175824175824,0.26666666666666666
FC Zürich,10243,65.88536315536315,2.3333333333333335
Grasshopper Club Zürich,9956,63.25085295893719,1.0625
Neuchâtel Xamax,7955,55.600796863954756,1.133333333333333
