team_api_id,mean_player_rating,points_per_game
1601,63.90138204508855,1.8333333333333341
1957,64.06793981481482,1.2999999999999998
2182,66.70711665676372,1.733333333333334
2183,64.15417053476946,1.5
2186,62.83727985638699,0.7333333333333333
8020,66.55949290471551,1.3999999999999992
8021,62.752896226938425,1.3333333333333333
8024,62.76806952306951,1.2999999999999998
8025,65.41045487867511,1.866666666666667
8030,63.07099603174603,1.033333333333334
8033,62.04520301083394,1.166666666666667
8244,62.81575592088687,0.8000000000000004
8245,63.36960813492062,1.6000000000000008
8569,61.437547619047635,1.033333333333334
8673,69.27919956779006,1.766666666666666
10265,66.64303468547912,1.4333333333333327
