team_api_id,mean_player_rating,points_per_game
2033,66.50904428897275,0.8000000000000004
6403,67.13273018154442,0.8000000000000004
7841,68.81619758820628,1.0666666666666667
7842,68.8572179961656,1.7999999999999992
7844,68.32170424576877,1.166666666666667
9764,66.8519906206312,1.033333333333334
9768,74.68069593417644,2.233333333333334
9772,76.79791206687347,2.466666666666668
9773,76.58746842242097,2.033333333333332
9807,67.29840973886758,0.9333333333333335
10212,67.94314335251991,1.366666666666667
10214,69.30376288526047,1.5
10215,67.75118662333641,1.233333333333334
10238,67.80506713556703,1.2999999999999998
10264,71.25408032854594,1.233333333333334
158085,67.23879745232615,1.033333333333334
