team_api_id,mean_player_rating,points_per_game
8455,83.4342105263158,2.1842105263157894
8456,78.10915736310473,1.3157894736842117
8462,75.85622009569379,1.0789473684210529
8472,74.77227538543328,0.9473684210526309
8528,74.35255796834745,1.1842105263157883
8549,72.5952153110048,0.8421052631578941
8559,75.27499999999999,1.0789473684210529
8586,77.87081339712918,1.3421052631578954
8650,82.24377990430624,2.2631578947368407
8654,76.05808080808082,1.3421052631578954
8655,75.07212198741803,1.0789473684210529
8659,70.07344497607656,0.8421052631578941
8667,71.53051568314727,0.9210526315789476
8668,78.81555023923445,1.6578947368421044
9825,81.0346889952153,1.8947368421052617
9879,76.26555023923447,1.3947368421052622
10194,71.8557177033493,1.1842105263157883
10252,79.35971889952152,1.6315789473684195
10260,83.11298245614034,2.3684210526315765
10261,75.18375863902176,0.8947368421052634
