team_name,team_api_id,mean_player_rating,points_per_game
Club Brugge KV,8342,70.28452405747,2.033333333333332
KAA Gent,9991,67.37946259340181,1.899999999999999
KRC Genk,9987,68.80239412573324,1.633333333333333
KSV Cercle Brugge,9984,63.95626048076209,0.8000000000000004
KV Kortrijk,8571,65.63152102517843,1.7000000000000006
KV Mechelen,8203,65.28451268947929,1.366666666666667
KV Oostende,8573,65.46095426027061,1.266666666666666
KVC Westerlo,10001,63.78630663837464,1.1000000000000005
Lierse SK,9989,63.781398005835214,0.7333333333333333
RSC Anderlecht,8635,70.79073713750059,1.899999999999999
Royal Excel Mouscron,274581,63.68963442352855,0.866666666666667
SV Zulte-Waregem,10000,65.31873511922885,1.033333333333334
Sporting Charleroi,9986,65.93241547349547,1.633333333333333
Sporting Lokeren,9994,68.41541569600928,1.3999999999999992
Standard de Liège,9985,68.8434812025755,1.766666666666666
Waasland-Beveren,8475,65.35392894607244,0.866666666666667
