team_name,team_api_id,mean_player_rating,points_per_game
Cracovia,2186,62.83727985638699,0.7333333333333333
GKS Bełchatów,8569,61.437547619047635,1.033333333333334
Jagiellonia Białystok,1957,64.06793981481482,1.2999999999999998
Korona Kielce,8245,63.36960813492062,1.6000000000000008
Lech Poznań,2182,66.70711665676372,1.733333333333334
Lechia Gdańsk,8030,63.07099603174603,1.033333333333334
Legia Warszawa,8673,69.27919956779006,1.766666666666666
P. Warszawa,2183,64.15417053476946,1.5
Podbeskidzie Bielsko-Biała,8033,62.04520301083394,1.166666666666667
Polonia Bytom,8020,66.55949290471551,1.3999999999999992
Ruch Chorzów,1601,63.90138204508855,1.8333333333333341
Widzew Łódź,8134,62.79191272197819,1.0499999999999987
Wisła Kraków,10265,66.64303468547912,1.4333333333333327
Zagłębie Lubin,8021,62.752896226938425,1.3333333333333333
Śląsk Wrocław,8025,65.41045487867511,1.866666666666667
