team_name,team_api_id,mean_player_rating,points_per_game
BSC Young Boys,10192,64.01838489134036,1.9166666666666663
FC Basel,9931,67.73752425851539,2.3055555555555567
FC Luzern,10199,63.14650197613077,1.5
FC Sion,10179,65.0339867176697,1.388888888888888
FC St. Gallen,10190,61.077320336426205,1.0555555555555562
FC Thun,10191,59.67274577058205,1.1388888888888884
FC Vaduz,9824,59.503705367509966,1.0
FC Zürich,10243,62.37211569531358,0.9444444444444436
Grasshopper Club Zürich,9956,63.9941186005226,1.4722222222222217
Lugano,7896,59.50240176572616,0.9722222222222217
