team_api_id,mean_player_rating,points_per_game
7943,71.44350688773416,1.2894736842105268
8524,71.75270929685259,0.9736842105263153
8529,71.02766280128408,0.8947368421052634
8533,72.2727095655867,1.1315789473684204
8534,68.43325394953276,1.1052631578947374
8535,76.1900074743395,1.6842105263157883
8540,70.17359118190588,1.2894736842105268
8543,76.09520488541868,1.783783783783783
8564,77.56068446671716,1.3684210526315803
8600,73.20061060351432,1.0789473684210529
8636,77.13493515041542,1.4473684210526307
8686,77.3737563915455,1.8421052631578951
9804,73.01508574761229,1.421052631578947
9875,76.27296473631229,1.702702702702702
9876,70.77770486330516,1.2105263157894732
9880,67.89404755947365,0.6315789473684211
9882,72.25475654261456,1.4736842105263153
9885,80.23319048186092,2.289473684210525
10167,71.76161735917833,0.6842105263157902
10233,72.02141996564455,1.5526315789473693
