team_name,team_api_id,mean_player_rating,points_per_game
Académica de Coimbra,10215,67.37658132889086,0.9333333333333335
CD Nacional,10214,68.97872881040232,1.3333333333333333
CS Marítimo,10212,68.37969444316322,1.266666666666666
Estoril Praia,7842,69.8122190693917,1.5
FC Paços de Ferreira,6403,69.14903062642001,1.7999999999999992
FC Porto,9773,78.80391013043548,2.5999999999999996
Gil Vicente FC,9764,66.42099415532974,0.8333333333333331
Moreirense FC,8348,66.48102617225639,0.8000000000000004
Rio Ave FC,7841,69.49965576001799,1.3999999999999992
S.C. Olhanense,2033,67.77800551639226,0.8333333333333331
SC Beira Mar,10211,66.06174050966261,0.7666666666666667
SC Braga,10264,72.88364611698034,1.733333333333334
SL Benfica,9772,77.16246729699209,2.5666666666666673
Sporting CP,9768,74.46756678470176,1.3999999999999992
Vitória Guimarães,7844,68.75343744440197,1.3333333333333333
Vitória Setúbal,10238,67.08797488476436,0.866666666666667
