team_name,team_api_id,mean_player_rating,points_per_game
AS Monaco,9829,74.27049661449301,1.86842105263158
AS Saint-Étienne,9853,72.71375717749142,1.8157894736842117
En Avant de Guingamp,9747,68.32911856484772,1.2894736842105268
FC Lorient,8689,67.29995235923224,1.1315789473684204
FC Metz,8550,66.31693637114284,0.7894736842105267
FC Nantes,9830,69.66170124377358,1.1842105263157883
Girondins de Bordeaux,9827,71.46398938728548,1.6578947368421044
LOSC Lille,8639,72.15570001281307,1.4736842105263153
Montpellier Hérault SC,10249,70.55017352580441,1.4736842105263153
OGC Nice,9831,67.94504785721833,1.2631578947368423
Olympique Lyonnais,9748,72.48516209557324,1.9736842105263155
Olympique de Marseille,8592,74.1167797251266,1.8157894736842117
Paris Saint-Germain,9847,78.78706580475293,2.1842105263157894
RC Lens,8588,64.61302760842437,0.7631578947368424
SC Bastia,7794,69.04620188582236,1.2368421052631577
SM Caen,7819,67.5444800787884,1.2105263157894732
Stade Rennais FC,9851,70.50827834761512,1.3157894736842117
Stade de Reims,9837,68.35534919568981,1.157894736842105
Toulouse FC,9941,68.91066127022222,1.1052631578947374
Évian Thonon Gaillard FC,4087,67.34638338548064,0.9736842105263153
