team_name,team_api_id,mean_player_rating,points_per_game
AC Arles-Avignon,108893,66.11202741702743,0.5263157894736846
AJ Auxerre,8583,72.20729665071768,1.2894736842105268
AS Monaco,9829,71.39676368952686,1.157894736842105
AS Nancy-Lorraine,8481,71.30648030199465,1.2631578947368423
AS Saint-Étienne,9853,73.30023923444976,1.2894736842105268
FC Lorient,8689,73.3803827751196,1.2894736842105268
FC Sochaux-Montbéliard,9874,72.32232854864431,1.5263157894736847
Girondins de Bordeaux,9827,74.63875598086123,1.3421052631578954
LOSC Lille,8639,79.41188197767144,2.0
Montpellier Hérault SC,10249,74.77156527682844,1.2368421052631577
OGC Nice,9831,71.71961407705867,1.2105263157894732
Olympique Lyonnais,9748,78.51794258373208,1.6842105263157883
Olympique de Marseille,8592,77.91804407713498,1.7894736842105268
Paris Saint-Germain,9847,75.27315447710183,1.5789473684210533
RC Lens,8588,69.23494190020507,0.9210526315789476
SM Caen,7819,70.44044391281234,1.2105263157894732
Stade Brestois 29,8521,70.6280701754386,1.2105263157894732
Stade Rennais FC,9851,74.22248803827752,1.4736842105263153
Toulouse FC,9941,73.69776714513557,1.3157894736842117
Valenciennes FC,9873,72.46659578238526,1.2631578947368423
