team_name,team_api_id,mean_player_rating,points_per_game
AC Ajaccio,8576,68.59076143981652,1.1052631578947374
AS Nancy-Lorraine,8481,68.71156106090783,1.0
AS Saint-Étienne,9853,74.55254335148288,1.6578947368421044
ES Troyes AC,10242,66.58951686960445,0.9736842105263153
FC Lorient,8689,69.64616781664112,1.3947368421052622
FC Sochaux-Montbéliard,9874,68.36867687957142,1.0789473684210529
Girondins de Bordeaux,9827,73.62929967328836,1.4473684210526307
LOSC Lille,8639,74.62287572497875,1.6315789473684195
Montpellier Hérault SC,10249,72.27899255847827,1.3684210526315803
OGC Nice,9831,70.38124503021953,1.6842105263157883
Olympique Lyonnais,9748,75.42810786927157,1.763157894736842
Olympique de Marseille,8592,75.26765256241404,1.86842105263158
Paris Saint-Germain,9847,78.99725958667237,2.1842105263157894
SC Bastia,7794,69.29781186408388,1.2368421052631577
Stade Brestois 29,8521,66.97502037964061,0.7631578947368424
Stade Rennais FC,9851,71.83099869372195,1.2105263157894732
Stade de Reims,9837,68.96430509812632,1.1315789473684204
Toulouse FC,9941,71.684088207715,1.3421052631578954
Valenciennes FC,9873,70.19221313723176,1.2631578947368423
Évian Thonon Gaillard FC,4087,69.61173818587173,1.0526315789473693
