team_name,team_api_id,mean_player_rating,points_per_game
BSC Young Boys,10192,63.79367066898359,1.8333333333333341
FC Aarau,9930,60.28312400544121,0.8333333333333329
FC Basel,9931,69.21254170835998,2.1666666666666665
FC Luzern,10199,63.59228146274336,1.3055555555555565
FC Sion,10179,64.23612337041111,1.25
FC St. Gallen,10190,60.734568282995724,1.3055555555555565
FC Thun,10191,60.64055193624543,1.4444444444444435
FC Vaduz,9824,58.77556782608029,0.8611111111111108
FC Zürich,10243,63.697000916226415,1.4722222222222217
Grasshopper Club Zürich,9956,65.07613181918542,1.1944444444444435
