team_name,team_api_id,mean_player_rating,points_per_game
Athletic Club de Bilbao,8315,73.98295594696187,1.6315789473684195
Atlético Madrid,9906,76.8449843214654,2.31578947368421
FC Barcelona,8634,81.59676331443605,2.3947368421052615
Getafe CF,8305,71.84001747260945,0.9473684210526309
Granada CF,7878,69.1833390831707,1.0263157894736847
Levante UD,8581,70.28620032660507,0.8421052631578941
Málaga CF,9864,72.188288795943,1.2631578947368423
RC Celta de Vigo,9910,70.75310784133194,1.5789473684210533
RC Deportivo de La Coruña,9783,72.1044904518416,1.1052631578947374
RCD Espanyol,8558,68.57959501500363,1.1315789473684204
Rayo Vallecano,8370,70.26680729004983,1.0
Real Betis Balompié,8603,70.63709801770352,1.1842105263157883
Real Madrid CF,8633,80.39395040867122,2.3684210526315765
Real Sociedad,8560,72.39256063067322,1.2631578947368423
Real Sporting de Gijón,9869,68.40456853393943,1.0263157894736847
SD Eibar,8372,68.27237961235055,1.1315789473684204
Sevilla FC,8302,74.05399753869276,1.3684210526315803
UD Las Palmas,8306,68.80911011277045,1.157894736842105
Valencia CF,10267,73.67159726593837,1.157894736842105
Villarreal CF,10205,72.65159177347509,1.6842105263157883
