team_name,team_api_id,mean_player_rating,points_per_game
AC Ajaccio,8576,68.81688121819703,1.0789473684210529
AJ Auxerre,8583,68.66450216450218,0.8947368421052634
AS Nancy-Lorraine,8481,69.79317715777043,1.1842105263157883
AS Saint-Étienne,9853,74.51613693324221,1.5
Dijon FCO,9836,67.52789454697347,0.9473684210526309
FC Lorient,8689,71.66907786525012,1.0263157894736847
FC Sochaux-Montbéliard,9874,69.78006496974271,1.1052631578947374
Girondins de Bordeaux,9827,74.82194311536418,1.605263157894738
LOSC Lille,8639,77.65331674904044,1.9473684210526305
Montpellier Hérault SC,10249,74.31584411087529,2.1578947368421058
OGC Nice,9831,70.87855970451663,1.1052631578947374
Olympique Lyonnais,9748,77.22771566276764,1.6842105263157883
Olympique de Marseille,8592,76.63827751196175,1.2631578947368423
Paris Saint-Germain,9847,77.52885516928578,2.0789473684210535
SM Caen,7819,70.3191800782949,1.0
Stade Brestois 29,8521,69.17651742080041,1.0789473684210529
Stade Rennais FC,9851,73.05981466821419,1.5789473684210533
Toulouse FC,9941,73.10954944178629,1.4736842105263153
Valenciennes FC,9873,71.30029904306221,1.1315789473684204
Évian Thonon Gaillard FC,4087,70.6795407941341,1.3157894736842117
