team_name,team_api_id,mean_player_rating,points_per_game
Arka Gdynia,8322.0,59.70611111111111,0.9333333333333335
Cracovia,2186.0,62.004093915343915,0.966666666666666
GKS Bełchatów,8569.0,61.82606837606838,1.3333333333333333
Jagiellonia Białystok,1957.0,65.1434086505282,1.6000000000000008
Korona Kielce,8245.0,63.441408730158734,1.233333333333334
Lech Poznań,2182.0,68.73196248196248,1.5
Lechia Gdańsk,8030.0,61.39388888888889,1.4333333333333327
Legia Warszawa,8673.0,67.9761295093795,1.633333333333333
P. Warszawa,2183.0,64.00145502645503,1.4666666666666666
Polonia Bytom,8025.5,60.48627352971103,1.2
Ruch Chorzów,1601.0,62.90757275132274,1.266666666666666
Widzew Łódź,8024.0,63.11119614512472,1.4333333333333327
Wisła Kraków,10265.0,66.72670274170274,1.866666666666667
Zagłębie Lubin,8021.0,62.13838073192239,1.2999999999999998
Śląsk Wrocław,8025.0,66.44667328042328,1.633333333333333
