team_name,team_api_id,mean_player_rating,points_per_game
Arsenal,9825,77.44998267824229,1.9736842105263157
Aston Villa,10252,72.73503307281412,1.0
Burnley,8191,68.11497321506684,0.8684210526315791
Chelsea,8455,80.32205565054646,2.2894736842105248
Crystal Palace,9826,71.09606519526152,1.2631578947368425
Everton,8668,76.59238435624445,1.2368421052631575
Hull City,8667,71.9548880403982,0.9210526315789476
Liverpool,8650,76.33275931583364,1.6315789473684197
Manchester City,8456,81.6219918297387,2.078947368421053
Manchester United,10260,78.97981462096797,1.8421052631578951
Newcastle United,10261,71.70373333692005,1.0263157894736847
Queens Park Rangers,10172,73.8076236087432,0.7894736842105267
Southampton,8466,73.12568575838084,1.578947368421053
Stoke City,10194,73.50884426725753,1.4210526315789467
Sunderland,8472,73.63701858048552,1.0
Swansea City,10003,73.03879816415751,1.4736842105263153
Tottenham Hotspur,8586,75.31223956592369,1.6842105263157885
West Bromwich Albion,8659,72.43799850075631,1.1578947368421049
West Ham United,8654,72.73970303579752,1.2368421052631575
